Cell_area_measured,Cell_number_of_cells_per_substrate,Module_number_of_cells_in_module,ETL_thickness,Perovskite_single_crystal,Perovskite_dimension_0D,Perovskite_dimension_2D,Perovskite_dimension_2D3D_mixture,Perovskite_dimension_3D,Perovskite_dimension_3D_with_2D_capping_layer,Perovskite_composition_a_ions_coefficients,Perovskite_composition_b_ions_coefficients,Perovskite_composition_c_ions_coefficients,Perovskite_composition_inorganic,Perovskite_composition_leadfree,Perovskite_thickness,Perovskite_band_gap,Perovskite_band_gap_graded,Perovskite_deposition_number_of_deposition_steps,Perovskite_deposition_quenching_induced_crystallisation,Perovskite_deposition_thermal_annealing_temperature,Perovskite_deposition_thermal_annealing_time,Perovskite_deposition_solvent_annealing,Backcontact_thickness_list,Add_lay_front,Add_lay_back,Encapsulation,JV_measured,JV_average_over_n_number_of_cells,JV_light_intensity,JV_scan_speed,JV_reverse_scan_Voc,JV_reverse_scan_Jsc,JV_reverse_scan_FF,JV_reverse_scan_PCE,JV_forward_scan_Voc,JV_forward_scan_Jsc,JV_forward_scan_FF,JV_forward_scan_PCE,JV_default_Voc,JV_default_Jsc,JV_default_FF,JV_default_PCE,Stability_relative_humidity_average_value,Stability_time_total_exposure,Stability_PCE_T80,Cell_stack_sequence,Cell_architecture,Cell_flexible,Cell_semitransparent,Module,Substrate_stack_sequence,ETL_stack_sequence,ETL_deposition_procedure,Perovskite_dimension_list_of_layers,Perovskite_composition_perovskite_ABC3_structure,Perovskite_composition_perovskite_inspired_structure,Perovskite_composition_a_ions,Perovskite_composition_b_ions,Perovskite_composition_c_ions,Perovskite_composition_short_form,Perovskite_composition_long_form,Perovskite_additives_compounds,Perovskite_band_gap_estimation_basis,Perovskite_pl_max,Perovskite_deposition_procedure,Perovskite_deposition_aggregation_state_of_reactants,Perovskite_deposition_synthesis_atmosphere,Perovskite_deposition_solvents,Perovskite_deposition_solvents_mixing_ratios,Perovskite_deposition_quenching_media,HTL_stack_sequence,HTL_additives_compounds,HTL_deposition_procedure,Backcontact_stack_sequence,Backcontact_deposition_procedure,JV_test_atmosphere,JV_light_spectra,JV_light_wavelength_range,JV_light_masked_cell,JV_default_Voc_scan_direction,JV_default_Jsc_scan_direction,JV_default_FF_scan_direction,JV_default_PCE_scan_direction
0.0725,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.5,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,27,100.0,100.0,1.04,22.9,0.72,17.1,1.02,22.4,0.66,15.1,1.04,22.9,0.72,17.1,37.5,140.0,68.0,311.92009891641084,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,311.92009891641084,311.92009891641084,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,409.25184994212935,342.5578537451679,361.4192568467163,371.0589672400146,345.1763187985227,234.4261643383033,226.28751535967916,404.17541628380314,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.0725,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.5,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,27,100.0,100.0,1.03,22.0,0.7,15.9,1.05,21.8,0.6955,15.6,1.03,22.0,0.7,15.9,37.5,140.0,68.0,311.92009891641084,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,311.92009891641084,311.92009891641084,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,409.25184994212935,342.5578537451679,361.4192568467163,371.0589672400146,345.1763187985227,234.4261643383033,226.28751535967916,404.17541628380314,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.0725,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.5,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,26,100.0,100.0,1.05,22.4,0.73,17.2,1.02,22.1,0.67,15.1,1.05,22.4,0.73,17.2,37.5,140.0,80.0,311.92009891641084,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,311.92009891641084,311.92009891641084,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,409.25184994212935,342.5578537451679,361.4192568467163,371.0589672400146,345.1763187985227,234.4261643383033,226.28751535967916,404.17541628380314,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.0725,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.5,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,26,100.0,100.0,1.05,21.8,0.71,16.3,1.05,21.8,0.6955,15.6,1.05,21.8,0.71,16.3,37.5,140.0,80.0,311.92009891641084,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,311.92009891641084,311.92009891641084,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,409.25184994212935,342.5578537451679,361.4192568467163,371.0589672400146,345.1763187985227,234.4261643383033,226.28751535967916,404.17541628380314,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.09,0.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,1.0,105.0,40.0,0.0,65.0,0.0,0.0,0.0,False,30,100.0,100.0,1.05,21.649,0.718,15.965,1.05,21.8,0.6955,15.6,1.05,21.63,0.718,15.9,50.0,800.0,230.0,459.2898329856235,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,467.8597903348495,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,294.6210215842705,362.4527916129006,361.4192568467163,371.0589672400146,424.29411674435687,407.4073650609664,407.2165256647642,404.17541628380314,350.32356970934876,374.6265492731085,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,238.37832624855096,240.40561414580702,240.59212771447028,235.65305558965085
0.09,0.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,1.0,105.0,40.0,0.0,65.0,0.0,0.0,0.0,False,30,100.0,100.0,1.05,21.649,0.718,15.965,1.05,21.8,0.6955,15.6,1.05,21.63,0.718,15.9,50.0,800.0,800.0,459.2898329856235,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,467.8597903348495,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,417.20887801461544,294.6210215842705,362.4527916129006,361.4192568467163,371.0589672400146,424.29411674435687,407.4073650609664,407.2165256647642,404.17541628380314,350.32356970934876,374.6265492731085,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,238.37832624855096,240.40561414580702,240.59212771447028,235.65305558965085
0.09,0.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,1.0,105.0,40.0,0.0,65.0,0.0,0.0,0.0,False,30,100.0,100.0,1.05,21.649,0.718,15.965,1.05,21.8,0.6955,15.6,1.05,21.63,0.718,15.9,50.0,800.0,790.0,459.2898329856235,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,467.8597903348495,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,415.90779327098545,294.6210215842705,362.4527916129006,361.4192568467163,371.0589672400146,424.29411674435687,407.4073650609664,407.2165256647642,404.17541628380314,350.32356970934876,374.6265492731085,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,238.37832624855096,240.40561414580702,240.59212771447028,235.65305558965085
0.09,0.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,1.0,85.0,40.0,0.0,65.0,0.0,0.0,0.0,False,30,100.0,100.0,1.05,21.649,0.718,15.965,1.05,21.8,0.6955,15.6,1.05,21.63,0.718,15.9,50.0,800.0,750.0,459.2898329856235,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,467.8597903348495,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,362.66383459326863,294.6210215842705,478.27909488059515,361.4192568467163,371.0589672400146,424.29411674435687,407.4073650609664,407.2165256647642,404.17541628380314,350.32356970934876,374.6265492731085,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,238.37832624855096,240.40561414580702,240.59212771447028,235.65305558965085
0.09,0.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,1.0,85.0,40.0,0.0,65.0,0.0,0.0,0.0,False,30,100.0,100.0,1.05,21.649,0.718,15.965,1.05,21.8,0.6955,15.6,1.05,21.63,0.718,15.9,10.0,100.0,100.0,459.2898329856235,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,467.8597903348495,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,362.66383459326863,294.6210215842705,478.27909488059515,361.4192568467163,371.0589672400146,424.29411674435687,407.4073650609664,407.2165256647642,404.17541628380314,350.32356970934876,374.6265492731085,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,238.37832624855096,240.40561414580702,240.59212771447028,235.65305558965085
0.05,0.0,0.0,225.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,500.0,1.6,False,2.0,0.0,85.0,12.5,0.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,0.58,10.3,0.47,2.82,0.53,9.38,0.45,2.23,0.58,10.3,0.47,2.82,70.0,112.0,10.0,554.1261979121018,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,418.0429737657194,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,294.6210215842705,367.6629103537331,281.55800848275095,326.5106949291719,317.275913284803,283.6176903531729,307.03562355719407,359.86236194826745,558.184280516744,416.29812904562993,346.2806778141787,281.1486808543488,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.05,0.0,0.0,225.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,500.0,1.6,False,2.0,0.0,85.0,12.5,0.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,0.65,11.04,0.34,2.46,0.62,11.13,0.36,2.45,0.65,11.04,0.34,2.46,70.0,112.0,90.0,324.831861216887,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,418.0429737657194,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,294.6210215842705,367.6629103537331,281.55800848275095,326.5106949291719,317.275913284803,283.6176903531729,307.03562355719407,359.86236194826745,324.831861216887,416.29812904562993,346.2806778141787,281.1486808543488,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.05,0.0,0.0,225.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,500.0,1.6,False,2.0,0.0,85.0,12.5,0.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,0.8,15.11,0.53,6.44,0.81,15.36,0.56,6.92,0.8,15.11,0.53,6.44,70.0,112.0,40.0,318.3264374987371,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,418.0429737657194,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,294.6210215842705,367.6629103537331,281.55800848275095,326.5106949291719,317.275913284803,283.6176903531729,307.03562355719407,359.86236194826745,310.36626897889965,416.29812904562993,346.2806778141787,281.1486808543488,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.16,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.5,0.0,0.0,400.0,1.6,False,2.0,0.0,150.0,30.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,1.12,22.71,0.779,19.81,1.114,22.74,0.7709999999999999,19.54,1.12,22.71,0.779,19.92,0.0,300.0,300.0,352.1546408331165,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,352.1546408331165,352.1546408331165,353.695691116183,360.1692635231151,359.8118324089213,562.5101872432693,359.66301289063057,441.4431214882308,577.3249034555349,352.1546408331165,325.78971825348646,409.25184994212935,305.0737628968137,281.55800848275095,326.5106949291719,334.5022160752271,283.6176903531729,307.03562355719407,359.86236194826745,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,382.3100695123624
0.1,0.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,0.0,85.0,10.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,1.05,22.57,0.73,16.87,1.05,21.8,0.6955,15.6,1.05,22.57,0.73,16.87,37.5,300.0,300.0,352.1546408331165,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,352.1546408331165,412.69070030074926,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,345.1763187985227,407.4073650609664,352.1546408331165,359.86236194826745,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,238.37832624855096,388.9780580870819,389.9518375656836,387.4054160952224
5.909,0.0,14.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.5,0.0,0.0,400.0,1.6,False,3.0,0.0,100.0,20.0,0.0,120.0,0.0,0.0,1.0,True,10,100.0,100.0,0.929,16.38,0.55,8.3,1.05,21.8,0.6955,15.6,0.929,16.38,0.55,8.3,37.5,250.0,250.0,342.8154866176929,359.95533844857823,360.22652264563897,359.960921230893,473.18406188417543,372.65981601368065,348.42490005559534,345.64921711496663,353.695691116183,360.1692635231151,359.8118324089213,443.0971486475194,359.66301289063057,441.4431214882308,528.4206334712285,335.13773737962214,325.78971825348646,409.25184994212935,367.6629103537331,345.64921711496663,345.64921711496663,345.64921711496663,347.52600810789215,342.009031169516,359.86236194826745,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.09,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,2.0,0.0,70.0,30.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,0.9,20.1,0.64,11.6,0.89,20.1,0.62,11.3,0.9,20.1,0.64,11.6,50.0,720.0,168.0,459.2898329856235,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,418.0429737657194,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,294.6210215842705,398.8031047250001,281.55800848275095,326.5106949291719,365.00287050493415,283.6176903531729,307.03562355719407,359.86236194826745,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
1.05,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,1.0,100.0,40.0,0.0,80.0,0.0,0.0,1.0,True,1,100.0,100.0,1.0,20.0,0.84,15.89,1.05,21.8,0.6955,15.6,1.0,20.0,0.84,15.89,37.5,200.0,5.0,459.2898329856235,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,467.8597903348495,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,345.1763187985227,317.97686512151313,342.009031169516,256.8107374646304,350.32356970934876,313.77264089603216,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.06,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,0.0,100.0,60.0,0.0,60.0,0.0,0.0,0.0,True,1,100.0,100.0,0.92,19.53,0.597,10.74,1.05,21.8,0.6955,15.6,0.92,19.53,0.597,10.74,60.0,120.0,4.5,459.2898329856235,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,418.0429737657194,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,290.2725034512465,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,345.1763187985227,314.72213297532664,342.009031169516,359.86236194826745,350.32356970934876,428.6169162292816,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.06,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,0.0,100.0,60.0,0.0,60.0,0.0,0.0,0.0,True,1,100.0,100.0,0.92,20.09,0.607,11.78,1.05,21.8,0.6955,15.6,0.92,20.09,0.607,11.78,60.0,120.0,7.0,305.56471958670613,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,418.0429737657194,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,290.2725034512465,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,345.1763187985227,314.72213297532664,342.009031169516,359.86236194826745,305.56471958670613,428.6169162292816,314.25000912838254,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.06,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,0.0,100.0,60.0,0.0,60.0,0.0,0.0,0.0,True,1,100.0,100.0,0.95,19.93,0.631,11.9,1.05,21.8,0.6955,15.6,0.95,19.93,0.631,11.9,60.0,120.0,7.5,305.56471958670613,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,418.0429737657194,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,290.2725034512465,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,345.1763187985227,314.72213297532664,342.009031169516,359.86236194826745,305.56471958670613,428.6169162292816,314.25000912838254,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.06,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,0.0,100.0,60.0,0.0,60.0,0.0,0.0,0.0,True,1,100.0,100.0,0.94,20.45,0.633,12.12,1.05,21.8,0.6955,15.6,0.94,20.45,0.633,12.12,60.0,120.0,9.0,305.56471958670613,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,418.0429737657194,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,290.2725034512465,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,345.1763187985227,314.72213297532664,342.009031169516,359.86236194826745,305.56471958670613,428.6169162292816,314.25000912838254,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
1.175,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.57,False,1.0,0.0,100.0,30.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,1.05,21.649,0.718,15.965,0.77,15.4,0.55,6.53,0.77,15.4,0.55,6.53,80.0,480.0,480.0,459.2898329856235,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,418.0429737657194,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,375.5741662184561,409.25184994212935,367.6629103537331,361.4192568467163,371.0589672400146,424.29411674435687,407.4073650609664,407.2165256647642,359.86236194826745,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,409.53670948944347,366.09810907065554,359.766177958782,359.32518746304595,291.8514110809867,291.8514110809867,291.8514110809867,291.8514110809867
0.1,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,400.0,2.3,False,2.0,0.0,250.0,5.0,0.0,90.0,0.0,0.0,0.0,True,1,100.0,100.0,1.12,7.04,0.6809999999999999,5.36,1.05,21.8,0.6955,15.6,1.12,7.04,0.6809999999999999,5.36,37.5,2500.0,2500.0,459.2898329856235,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,418.0429737657194,353.695691116183,360.1692635231151,359.8118324089213,287.76209273987115,359.66301289063057,657.7717283410566,573.9769453358247,573.9769453358247,325.78971825348646,409.25184994212935,443.3734802520664,281.55800848275095,326.5106949291719,318.054943198218,494.3035897640107,307.03562355719407,359.86236194826745,350.32356970934876,304.57573392115046,346.2806778141787,281.1486808543488,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.16,0.0,0.0,112.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,3.0,0.0,0.0,400.0,1.61,False,1.0,0.0,100.0,60.0,0.0,70.0,0.0,0.0,0.0,True,12,100.0,100.0,1.07,22.2,0.736,17.45,1.05,21.8,0.6955,15.6,1.07,22.2,0.736,17.45,0.0,250.0,250.0,459.2898329856235,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,418.0429737657194,481.0312228951156,360.1692635231151,359.8118324089213,345.64921711496663,359.66301289063057,299.0430811274981,345.64921711496663,345.64921711496663,325.78971825348646,409.25184994212935,367.6629103537331,361.4192568467163,371.0589672400146,318.054943198218,317.97686512151313,342.009031169516,359.86236194826745,350.32356970934876,374.6265492731085,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.1,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.5,0.0,0.0,400.0,1.6,False,1.0,1.0,120.0,5.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,1.08,22.01,0.737,17.64,1.06,22.26,0.6970000000000001,16.37,1.08,22.01,0.737,17.64,0.0,250.0,250.0,344.35805659815384,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,216.03628494277794,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,377.86626208602274,359.66301289063057,441.4431214882308,376.23144261281027,344.35805659815384,325.78971825348646,409.25184994212935,367.6629103537331,361.4192568467163,371.0589672400146,318.054943198218,407.4073650609664,407.2165256647642,265.3143836575886,391.88505855755477,428.6169162292816,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.1,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.5,0.0,0.0,400.0,1.6,False,1.0,1.0,120.0,5.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,1.1,23.11,0.764,19.38,1.1,23.1,0.764,19.26,1.1,23.11,0.764,19.38,0.0,250.0,250.0,344.35805659815384,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,216.03628494277794,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,377.86626208602274,359.66301289063057,441.4431214882308,376.23144261281027,344.35805659815384,325.78971825348646,409.25184994212935,367.6629103537331,361.4192568467163,371.0589672400146,318.054943198218,407.4073650609664,407.2165256647642,265.3143836575886,391.88505855755477,428.6169162292816,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
