Cell_area_measured,Cell_number_of_cells_per_substrate,Module_number_of_cells_in_module,ETL_thickness,Perovskite_single_crystal,Perovskite_dimension_0D,Perovskite_dimension_2D,Perovskite_dimension_2D3D_mixture,Perovskite_dimension_3D,Perovskite_dimension_3D_with_2D_capping_layer,Perovskite_composition_a_ions_coefficients,Perovskite_composition_b_ions_coefficients,Perovskite_composition_c_ions_coefficients,Perovskite_composition_inorganic,Perovskite_composition_leadfree,Perovskite_thickness,Perovskite_band_gap,Perovskite_band_gap_graded,Perovskite_deposition_number_of_deposition_steps,Perovskite_deposition_quenching_induced_crystallisation,Perovskite_deposition_thermal_annealing_temperature,Perovskite_deposition_thermal_annealing_time,Perovskite_deposition_solvent_annealing,Backcontact_thickness_list,Add_lay_front,Add_lay_back,Encapsulation,JV_measured,JV_average_over_n_number_of_cells,JV_light_intensity,JV_scan_speed,JV_reverse_scan_Voc,JV_reverse_scan_Jsc,JV_reverse_scan_FF,JV_reverse_scan_PCE,JV_forward_scan_Voc,JV_forward_scan_Jsc,JV_forward_scan_FF,JV_forward_scan_PCE,JV_default_Voc,JV_default_Jsc,JV_default_FF,JV_default_PCE,JV_hysteresis_index,Stability_relative_humidity_average_value,Stability_time_total_exposure,Stability_PCE_T80,Cell_stack_sequence,Cell_architecture,Cell_flexible,Cell_semitransparent,Module,Substrate_stack_sequence,ETL_stack_sequence,ETL_deposition_procedure,Perovskite_dimension_list_of_layers,Perovskite_composition_perovskite_ABC3_structure,Perovskite_composition_perovskite_inspired_structure,Perovskite_composition_a_ions,Perovskite_composition_b_ions,Perovskite_composition_c_ions,Perovskite_composition_short_form,Perovskite_composition_long_form,Perovskite_additives_compounds,Perovskite_band_gap_estimation_basis,Perovskite_deposition_procedure,Perovskite_deposition_aggregation_state_of_reactants,Perovskite_deposition_synthesis_atmosphere,Perovskite_deposition_solvents,Perovskite_deposition_solvents_mixing_ratios,Perovskite_deposition_quenching_media,HTL_stack_sequence,HTL_thickness_list,HTL_deposition_procedure,Backcontact_stack_sequence,Backcontact_deposition_procedure,JV_test_atmosphere,JV_light_spectra,JV_light_wavelength_range,JV_light_masked_cell,JV_default_Voc_scan_direction,JV_default_Jsc_scan_direction,JV_default_FF_scan_direction,JV_default_PCE_scan_direction
0.1,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,3.0,0.0,0.0,350.0,1.62,False,1.0,0.0,100.0,10.0,1.0,70.0,0.0,0.0,0.0,True,1,100.0,50.0,1.06,7.5,0.638,5.1,1.039,20.945,0.73,15.325,1.06,7.5,0.638,5.1,0.061403340988090555,85.0,300.0,200.0,275.6997191358024,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,220.20684442617707,197.5943824751403,336.3358439849624,355.57365892857143,358.3265523978685,336.7921284924621,369.62085242718445,364.52665052631573,336.7921284924621,336.7921284924621,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,336.7921284924621,433.444337568111,348.97459600084943,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,344.7084436686782,409.20665291544043,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.118,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,0.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,1.069,16.89,0.62,11.22,1.039,20.945,0.73,15.325,1.069,16.89,0.62,11.22,0.061403340988090555,30.0,1000.0,100.0,312.3666072637772,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,314.70045703851736,370.8878925859172,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,383.17671385787554,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,448.79138388423905,318.4299561763053,279.3858367492927,433.444337568111,358.66927531083405,304.89381333333336,369.6952329059829,364.17152254641906,336.5768706164676,326.2160769242485,409.20665291544043,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.196,0.0,0.0,21.5,0.0,0.0,1.0,0.0,0.0,0.0,2.5,4.0,13.0,0.0,0.0,350.0,1.6,False,1.0,0.0,150.0,10.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,1.08,16.16,0.61,10.6,1.04,15.56,0.61,8.9,1.08,16.16,0.61,10.6,0.2845116236699383,30.0,272.0,240.0,480.4938426967519,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,431.57381980802404,345.3613583869994,668.4490926323945,355.57365892857143,358.3265523978685,451.5713263798121,369.62085242718445,364.52665052631573,451.5713263798121,340.6196259661315,356.25717777777777,446.19609437063826,340.6196259661315,356.426402020202,330.0230052554816,375.5440233238308,377.66230173302546,433.444337568111,348.97459600084943,419.51980899885496,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,409.20665291544043,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.196,0.0,0.0,21.5,0.0,0.0,1.0,0.0,0.0,0.0,2.5,4.0,13.0,0.0,0.0,350.0,1.6,False,1.0,0.0,150.0,10.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,1.14,19.23,0.68,14.9,1.13,19.19,0.68,14.4,1.14,19.23,0.68,14.9,0.046054937,30.0,272.0,240.0,480.4938426967519,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,431.57381980802404,345.3613583869994,668.4490926323945,355.57365892857143,358.3265523978685,451.5713263798121,369.62085242718445,364.52665052631573,451.5713263798121,340.6196259661315,356.25717777777777,446.19609437063826,340.6196259661315,356.426402020202,330.0230052554816,375.5440233238308,377.66230173302546,433.444337568111,348.97459600084943,419.51980899885496,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,409.20665291544043,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.09,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,400.0,0.925,18.1,0.61,10.1,0.928,18.1,0.59,10.0,0.925,18.1,0.61,10.1,0.047624004,60.0,200.0,50.0,312.3666072637772,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,314.70045703851736,342.90752575643086,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,383.17671385787554,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,495.9960333040302,318.4299561763053,313.6679236350388,274.49137342147293,358.66927531083405,236.03792971328062,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,409.20665291544043,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.09,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,400.0,1.034,17.1,0.69,12.2,1.039,17.0,0.68,12.0,1.034,17.1,0.69,12.2,0.0427038100767669,60.0,200.0,50.0,312.3666072637772,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,314.70045703851736,342.90752575643086,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,383.17671385787554,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,495.9960333040302,318.4299561763053,313.6679236350388,274.49137342147293,358.66927531083405,236.03792971328062,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,409.20665291544043,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.0757,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,90.0,5.0,0.0,80.0,0.0,0.0,0.0,True,50,100.0,100.0,0.84,19.02,0.78,12.44,1.039,20.945,0.73,15.325,0.84,19.02,0.78,12.44,0.061403340988090555,30.0,1344.0,10.0,312.0715183634925,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,220.20684442617707,197.5943824751403,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,383.17671385787554,391.5977068927884,306.7642541254384,351.27948983739833,356.426402020202,346.28614334472513,375.5440233238308,377.66230173302546,274.49137342147293,348.97459600084943,304.89381333333336,369.6952329059829,365.0123520849844,359.4077933579336,326.2160769242485,409.20665291544043,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.0757,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,90.0,5.0,0.0,80.0,0.0,0.0,0.0,True,50,100.0,100.0,0.88,20.94,0.779,14.35,1.039,20.945,0.73,15.325,0.88,20.94,0.779,14.35,0.061403340988090555,30.0,1344.0,1320.0,482.5136197790197,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,220.20684442617707,197.5943824751403,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,383.17671385787554,391.5977068927884,306.7642541254384,351.27948983739833,356.426402020202,346.28614334472513,375.5440233238308,377.66230173302546,274.49137342147293,482.5136197790197,304.89381333333336,369.6952329059829,365.0123520849844,359.4077933579336,326.2160769242485,409.20665291544043,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.0757,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,90.0,5.0,0.0,80.0,0.0,0.0,0.0,True,50,100.0,100.0,0.97,21.22,0.73,15.0,1.039,20.945,0.73,15.325,0.97,21.22,0.73,15.0,0.061403340988090555,30.0,1344.0,1200.0,466.90060285545997,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,220.20684442617707,197.5943824751403,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,383.17671385787554,391.5977068927884,306.7642541254384,351.27948983739833,356.426402020202,346.28614334472513,375.5440233238308,377.66230173302546,274.49137342147293,466.90060285545997,304.89381333333336,369.6952329059829,365.0123520849844,359.4077933579336,326.2160769242485,409.20665291544043,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.06,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,300.0,1.62,False,1.0,0.0,60.0,80.0,0.0,150.0,0.0,0.0,0.0,True,1,100.0,100.0,1.01,20.58,0.73,14.4,0.84,17.18,0.53,7.65,0.84,17.18,0.53,7.65,0.061403340988090555,30.0,10.0,0.26,310.8042618231969,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,310.8042618231969,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,391.5977068927884,347.75884082152936,351.27948983739833,356.426402020202,346.28614334472513,375.5440233238308,377.66230173302546,433.444337568111,348.97459600084943,419.51980899885496,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,487.713259528433,493.0839906360271,493.0839906360271,450.07304465177805
0.1,0.0,0.0,12.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,2.0,0.0,70.0,10.0,0.0,80.0,0.0,0.0,1.0,True,1,100.0,100.0,0.96,18.8,0.657,11.9,1.039,20.945,0.73,15.325,0.96,18.8,0.657,11.9,0.061403340988090555,60.0,1920.0,24.0,324.3343486814377,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,220.20684442617707,197.5943824751403,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,370.6719937881462,347.75884082152936,436.75971703958174,417.2058695257287,333.48000585268915,441.0401523873441,433.7804871604422,433.444337568111,348.97459600084943,419.51980899885496,369.6952329059829,356.63147110035953,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.1,0.0,0.0,12.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,2.0,0.0,70.0,10.0,0.0,80.0,0.0,0.0,1.0,True,1,100.0,100.0,1.01,21.6,0.762,16.5,1.039,20.945,0.73,15.325,1.01,21.6,0.762,16.5,0.061403340988090555,60.0,1920.0,1670.0,528.0515858060689,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,220.20684442617707,197.5943824751403,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,370.6719937881462,347.75884082152936,436.75971703958174,417.2058695257287,333.48000585268915,441.0401523873441,433.7804871604422,433.444337568111,393.83105079096197,528.0515858060689,369.6952329059829,356.63147110035953,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,317.22643877496483,355.1366701902748,355.73911513859275,340.0258170731707
0.09,0.0,0.0,15.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.55,False,1.0,1.0,100.0,30.0,0.0,120.0,0.0,0.0,0.0,True,25,100.0,100.0,0.96,22.3,0.76,16.4,1.039,20.945,0.73,15.325,0.96,22.3,0.76,16.4,0.061403340988090555,50.0,800.0,720.0,434.1821105729715,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,358.2232100790567,431.57381980802404,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,428.73768721400165,369.62085242718445,364.52665052631573,378.9194134892632,404.44853516122095,370.6719937881462,347.75884082152936,351.27948983739833,356.426402020202,404.44853516122095,289.0715864381542,276.96900152638494,274.49137342147293,324.5990762245398,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.09,0.0,0.0,37.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,360.0,1.6,False,1.0,1.0,100.0,5.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,1.01,19.8,0.721,14.3,1.039,19.8,0.718,14.3,1.01,19.8,0.721,14.3,0.061403340988090555,55.0,75.0,37.5,315.6495014084749,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,431.57381980802404,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,370.6719937881462,347.75884082152936,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,274.49137342147293,348.97459600084943,419.51980899885496,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,317.22643877496483,355.1366701902748,355.73911513859275,340.0258170731707
0.05,0.0,0.0,32.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,50.0,1.3,False,1.0,1.0,100.0,10.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,50.0,1.04,19.9,0.69,14.3,1.04,20.2,0.68,14.3,1.04,19.9,0.69,14.3,0.030002956,32.0,210.0,210.0,338.093213236092,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,358.2232100790567,340.3419940628674,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,347.75884082152936,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,213.66530177249186,274.49137342147293,378.21015816476074,419.51980899885496,338.093213236092,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.05,0.0,0.0,32.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,50.0,1.3,False,1.0,1.0,100.0,10.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,50.0,0.91,20.2,0.69,12.8,1.039,20.945,0.73,15.325,0.91,20.2,0.69,12.8,0.061403340988090555,32.0,210.0,101.4,323.96343292027046,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,358.2232100790567,340.3419940628674,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,347.75884082152936,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,213.66530177249186,274.49137342147293,348.97459600084943,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.11,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,62.5,30.165,0.0,100.0,0.0,0.0,0.0,True,20,100.0,100.0,0.95,19.0,0.7340000000000001,13.2,1.039,20.945,0.73,15.325,0.95,19.0,0.7340000000000001,13.2,0.061403340988090555,45.0,150.0,55.0,314.37717895954125,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,314.37717895954125,414.40735713579284,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,391.5977068927884,347.75884082152936,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,284.0106217741735,348.97459600084943,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.11,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,62.5,30.165,0.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,1.04,20.9,0.779,17.0,1.04,21.0,0.7659999999999999,16.7,1.04,20.9,0.779,17.0,0.040193527,45.0,150.0,55.0,314.37717895954125,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,314.37717895954125,414.40735713579284,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,317.92639970982736,347.75884082152936,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,284.0106217741735,348.97459600084943,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.09,0.0,0.0,21.5,0.0,0.0,1.0,0.0,0.0,0.0,2.5,4.0,13.0,0.0,0.0,350.0,1.6,False,1.0,0.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,30,100.0,100.0,0.94,12.408,0.6779999999999999,7.91,0.91,12.396,0.636,7.17,0.94,12.408,0.6779999999999999,7.91,0.2160084268194835,40.0,1000.0,700.0,480.4938426967519,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,431.57381980802404,345.3613583869994,668.4490926323945,355.57365892857143,358.3265523978685,401.84636567396103,369.62085242718445,364.52665052631573,401.84636567396103,401.84636567396103,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,375.5440233238308,377.66230173302546,433.444337568111,348.97459600084943,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,20,100.0,100.0,0.96,19.33,0.71,13.18,1.039,20.945,0.73,15.325,0.96,19.33,0.71,13.18,0.061403340988090555,45.0,720.0,240.0,405.6876786625961,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,683.7632142550395,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,330.0230052554816,377.87135590242144,279.3858367492927,284.0106217741735,348.97459600084943,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,344.7084436686782,409.20665291544043,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,20,100.0,100.0,0.99,21.39,0.79,16.7,1.039,20.945,0.73,15.325,0.99,21.39,0.79,16.7,0.061403340988090555,45.0,720.0,600.0,405.6876786625961,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,683.7632142550395,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,388.83551823766123,446.19609437063826,351.27948983739833,356.426402020202,330.0230052554816,377.87135590242144,279.3858367492927,284.0106217741735,348.97459600084943,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,344.7084436686782,409.20665291544043,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,20,100.0,100.0,0.99,19.34,0.78,15.03,1.039,20.945,0.73,15.325,0.99,19.34,0.78,15.03,0.061403340988090555,45.0,720.0,360.0,405.6876786625961,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,683.7632142550395,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,357.60948439054175,446.19609437063826,351.27948983739833,356.426402020202,330.0230052554816,377.87135590242144,279.3858367492927,284.0106217741735,348.97459600084943,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,344.7084436686782,409.20665291544043,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,20,100.0,100.0,0.99,22.51,0.84,18.73,1.039,20.945,0.73,15.325,0.99,22.51,0.84,18.73,0.061403340988090555,45.0,720.0,720.0,405.6876786625961,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,683.7632142550395,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,404.44853516122095,446.19609437063826,351.27948983739833,356.426402020202,330.0230052554816,377.87135590242144,279.3858367492927,284.0106217741735,348.97459600084943,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,344.7084436686782,409.20665291544043,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.09,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.5,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,30.0,0.0,100.0,0.0,0.0,0.0,True,70,100.0,100.0,1.134,22.19,0.813,20.46,1.039,20.945,0.73,15.325,1.134,22.19,0.813,19.9,0.061403340988090555,40.0,3120.0,720.0,374.66388154224853,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,360.19775689086475,370.8878925859172,336.3358439849624,355.57365892857143,358.3265523978685,294.32312367652185,369.62085242718445,331.87284861893477,297.368598743063,374.66388154224853,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,284.0106217741735,210.2919547736633,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,406.0569343178435
0.09,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.5,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,30.0,0.0,100.0,0.0,0.0,0.0,True,70,100.0,100.0,1.078,21.6,0.795,18.51,1.039,20.945,0.73,15.325,1.078,21.6,0.795,18.2,0.061403340988090555,40.0,3120.0,240.0,374.66388154224853,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,360.19775689086475,370.8878925859172,336.3358439849624,355.57365892857143,358.3265523978685,294.32312367652185,369.62085242718445,331.87284861893477,297.368598743063,374.66388154224853,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,284.0106217741735,210.2919547736633,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,406.0569343178435
0.09,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,0.0,100.0,10.0,0.0,70.0,0.0,0.0,0.0,True,30,100.0,100.0,1.05,22.46,0.78,18.4,1.05,22.59,0.773,18.34,1.05,22.46,0.78,18.11,0.0182163804918211,30.0,480.0,264.0,345.11907085169395,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,358.2232100790567,431.57381980802404,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,370.6719937881462,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,522.5709691358024,377.66230173302546,433.444337568111,345.11907085169395,345.11907085169395,256.4688713739055,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,406.0569343178435
